,comment_num,url,comment,comment_time
245,0,https://everytime.kr/374012/v/296216854,"혹시 학교에서 검은 지갑 보신분,,?,백년관 편의점이나 강의실에서 떨어진거 같은데 혹시 보신분..ㅜㅜ 학생증 들어있어요..",03/29 21:05
246,0,https://everytime.kr/374012/v/296212934,"긱사 편의점 환불 되나 ?,영수증 없고 출금내역은 있는데 ㅠ",03/29 20:40
247,1,https://everytime.kr/374012/v/296209776,"기숙사 편의점에,소독용 알코올 파나요???,보드카",03/29 20:19
248,1,https://everytime.kr/374012/v/296153926,"인문관,1층에 편의점 있고 공부하는곳 있던데 그냥 앉아서 공부해도 돼요??,넹",03/29 13:20
249,4,https://everytime.kr/401608/v/296042766," ,교식 학식 영양가 없어서 먹기 싫은데 학교 편의점이나 근처 편의점에서 고단백 혹은 탄단지 골고루 갖춘 가성비 도시락 살 수 있어????,오늘 단백질 좋았는데,오늘같이 좋은날도 있지만 매일 그런건 아니라서….,도시락사는것보다 그냥 단백질을 츄가하는걸 추천,그냥 교식 먹고 행사하는 단백음료 한 개씩 섭취하십쇼",03/28 19:15
250,0,https://everytime.kr/375137/v/296020154,"📚JPT / JLPT 문제집들 팝니다,모든 책은 편의점 반값택배로 택포 가격입니다

👇<JPT 한권으로 끝내기 450 - 다락원>
- 가격: 18,000
- 상태 거의 새책
- 청해 파트만 사진처럼 연필로 필기되어 있고 답은 표시되어 있지 않습니다",03/28 16:33
251,5,https://everytime.kr/374012/v/295990984,"1층에 공방이 있는 원룸,드릴소리같은게 나는데 낮이나 저녁까지는 잘 신경은 안쓰임.
근데 무슨 어버이날 예약을 풀로 받는다고 12시넘어서까지 드릴소리같은게 남
엄청 크진않지만 자기엔 좀 거슬림...
가서 10시 전에는 그만해야하는거 아니냐 하니까
자기는 5시까지는 애가 있어서 일을 못하고 자기도 똑같이 월세내고 들어와있는건데 뭐가 문제냐함...
편의점도 똑같이 새벽장사하지않냐..(이건 뭔논리인지 모르겠음 주택가편의점도 새벽에는 술테이블 치우잖아)

이거에 대해서 집주인은 모르던 눈치던데 말해도되나?,집주인한테 말해야지, 너가 주거용 원룸으로 들어간 이상 그정도는 주인이 해줘야 하는 거임,ㅇㅇ 그치? 근데 내가 뭐라하러 갔는데 저 소리해서 내가 잘못된건가 싶어서,근데 또 전사람은 되게 무디게 살았는지(집도 이어받을때 되게 더러웠음) 뭐라고 하진않았었나봐 아님 새벽작업을 올해부터 시작한건지..,첨부터 집주인 통해서 얘기했어야 했음,나도 입주하고나서 알아가지고...ㅠㅠ 어휴 집주인한테 얘기해야겠다",03/28 12:38
252,3,https://everytime.kr/374012/v/295987283,"교양관에 편의점 있나용? 쿱스캣 같은 거요,ㅠㅠ,네 있어요,1층에 있나요??,응 왼쪽에 잇어",03/28 12:08
253,0,https://everytime.kr/380878/v/295983907," ,158cm 53.5kg인데 오늘 보건실에서 인바디 재보고 기절할 뻔했어요ㅠ
3월달에 입학해서 학교가 넓어서 걸어다니느라 3kg 빠진 게 이 정돈데ㅠ

글캠 긱사생인데 단백질 많은 저녁 식단 추천받고 싶어요!ㅠㅠ
긱사 냉장고에 냉동실이 없어서 냉장 식품만 가능하고 요리할 수 있는 것도 없어서 냉장보관 가능하고 전자레인지 조리 가능한 식품 중에서 저녁식사 대체 식단이 뭐가 좋을까요?ㅠㅠ

지금까지 생각해놓은 건 편의점 샐러드, 바디닭 닭가슴살 혹은 닭가슴살 바, 마시는 오트밀,,? 정도에요ㅠ 혹시 글캠 긱사생 분들 중에 다이어트 하시는 분 계시면 저녁 식당 어케 하시나요!ㅠㅠ",03/28 11:40
254,7,https://everytime.kr/374012/v/295977307,"공복상태에 커피 하나로 5시간 연강 버티기 ㄱㄴ?,에바면 지금 편의점 갓다 와야돼…ㅠㅠ,삭제된 댓글입니다.,꼬르륵 안 거리겟지?,백퍼 꼬르륵,먹을게암것도없서ㅠ,나라면 진심 불가능. 계속 꼬르륵거려서 미칠 듯ㅠㅠㅠ,ㄱㄴ,적응하고 나니까 중간에 꼬륵거려서 잠깐 쪽팔린거 말고는 못견딜건 아니더라,난 9시간 버티는데",03/28 10:40
255,2,https://everytime.kr/375137/v/295972599,"문화상품권 만원 팔아용,편의점도 많이 안 가고 게임도 안 해서 필요가 없네용 9천원에 팔게요!!,언제까지에용?,2028년3월까지네용",03/28 09:50
256,0,https://everytime.kr/370454/v/295963265,"검은색 카드지갑,후문 흡연구역 쪽 카드지갑 놓고 가셨어요!!
편의점이 아직 안열여서 어디에 맡기진 못하고 그데로 뒀습니다
찾아가세용 ◡̈",03/28 06:32
257,0,https://everytime.kr/374012/v/295953552,"긱사 편의점,아까 12시~1시에 여러 명이서 편의점 테이블쪽 다 점령하고 바닥에도 앉아있고 시끄럽게 하는데 대학생들이 맞나 의심되더라...무슨 초중딩이야??
길도 다 막아 시끄럽게 떠들어
차라리 그럴거면 술 집을 가",03/28 01:46
258,15,https://everytime.kr/375133/v/295945057," ,편의점 알바 담배 이름 외우기 벅차다 후하..,이름이랑 위치외우기 은근 벅참 너무 다양해 초반에는손님이 달라고해도 헤매고 손님이 위치 알려주고 ㅋㅋㅋ,글고 너무 다양하게 불러.. ㅠ,종류만큼이나 각자의 취향이...ㅋㅋㅋㅋㅋㅠ,에쎄하나줘,이건 에바다 ㅋㅋㅋㅋㅋㅋㅋ,그림바꿔줘,줘,하다보면 늘어 담배재고 채우면서 천천히 외워도 됨ㅇㅇ 그리고 손님들도 담배 못팢아도 뭐라고 절대 안함 알바 첨 하나봐요ㅎㅎ~이러지 걱정 ㄴ,던힐 라이트, 람보르기니, 말보루 라이트
이딴 이름 바꿔부르는거만 외워두면 됨 ㅎ,와 던힐 라이트가 던힐 6mg 였어..? 걍 너가 말한 거 다 첨 들어봄,던힐 라이트-던힐 6
말보루 라이트-말보루 골드
람보르기니-GT
필리아멘트 라이트-아쿠아5,아마 ’라이트‘란 말이 담배 성분을 낮춰보여서 덜 나빠보이게 하는 것 같다고 싹 다 갈아엎어져서 바뀐걸루 알구있음,글고 걍 손님한테 “어디쪽에 있을까여 ?ㅎㅎ“ 하면 집어주셔 생각보다 이걸로 진상부리는 손님은 없어 그러면서 점점 외우고 좀 지나면 손님얼굴만 보고 아 이거 피시는 분이다 하고 미리 찍어놓게 됨,고맙다,, 알러부,야아 오늘 던할 라이트 나옴 ㅋㅋㅋㅋㅋ
너 덕분에 잘 집었다",03/28 00:48
259,6,https://everytime.kr/374012/v/295842510,"룸메랑 안 친한데,생일 챙겨줌? 선물 안 주긴 뭐해서 편의점 깊티 작은 거라도 주는 거 ㄱㅊ?,삭제된 댓글입니다.,그래도 생일인데 모른척하기가 좀 그래서.. 안 친하면 안 챙기는 게 나음?,신경 쓰이면 편의점 초코우유나 젤리 같은 거 깊티 ㄱㅊ,그정도면 괜찮겠지 ㄱㅅㄱㅅ,호구냐?,왜?,나 안 친해서 안 챙겨줄라고",03/27 13:28
260,4,https://everytime.kr/386030/v/295840516," ,점심먹고 애플페이 테스트 해본다고 편의점에서 더블비얀코 사주시는 팀장님 너무좋아ㅎㅎ,더블비얀코는 큰데,사주신다니까 감사히 먹어야지ㅎ!!,편의점 더블비얀코 개비싼디,맛있게 먹었으니까 나도 커피 사드릴거야ㅎ",03/27 13:12
261,0,https://everytime.kr/380878/v/296661588," ,한 학기에 7kg 가능하겠죠? 이렇게 말만 하고 있는 것보다는 바로 실천으로 옮기는 게 중요하긴 하지만요🫠 지금 BMI 23.46으로 통통이 상태여서 식단 관리 + 꾸준한 운동이면 방학 전까지 7kg 감량 가능하겠죠옹",04/02 00:44
262,0,https://everytime.kr/375137/v/296466499,"신국제법강의 7판, 정치학 교재,둘다 필기 있어요.

각 5천원에 팔아요

신국제법강의7판
현대정치의 이론과 실전 정치학",03/31 14:46
263,3,https://everytime.kr/401608/v/296453407," ,허벅지 살 빼려면 스쿼트가 직빵인가요?
식단조절 병행은 당연히 알고있습니당,특정부위 살빼는 방법은 없슴니다 그냥 체지방률을 줄이세요,걍 런닝 열심히 뛰야대..,‘특정 부위 살 빼기’에 다들 병적으로 반응하는데, 하체 운동하면 라인이 정리되는 건 맞습니다.",03/31 12:55
264,0,https://everytime.kr/375134/v/296101648,"🥕당근 트레이닝(운동 식단 그룹 코칭),🥕당근 트레이닝(운동 식단 그룹 코칭)

당신의 근육을 키워드려요~💪
안녕하세요 대학을 졸업하고 개인 피티숍을 운영하려고 하는데,
실무적인 경험을 쌓는 것이 중요할 것 같아 재능기부겸 개설하게 되었습니다

저와 같이 근력, 운동, 식단(영양), 체지방을 관리할 분들 환영합니다:)

📝이력
성균관대 스포츠과학과 졸업
생활체육지도자 2급(복싱)
S+B+D -> 440

🙋‍♂️지원대상
- 입문자, 초급자
- 식단부터 운동까지 어디서부터
시작해야 되는지 모르겠는 분
- 남녀 무관

<커리큘럼: 웨이트 트레이닝 기본 자세 코칭>
목적: 운동 자립 능력 향상과 기초 다지기

OT:
- 질의사항 답변
- 운동 스케줄 작성

1주차(하체🦵)
- 스쿼트 or 데드리프트
- 힙쓰러스트 - 남성
- 백익스텐션(엉덩이) - 여성
* 개인 유산소 운동

2주차(가슴/등🦍)
- 벤치프레스
- 바벨(덤벨)로우
- 랫풀다운
* 개인 유산소 운동

3주차(어깨🏋️)
- 숄더프레스
- 사이드레터럴레이즈
* 개인 유산소 운동

4주차(팔+자세점검💪)
- 케이블 푸시다운 or 킥백
- 바벨컬
* 개인 유산소 운동

* 정치 및 종교, 시민단체와 전혀 관련이 없음을 알려드립니다.

준비물:
- 필수품 없음
- 개인 물통, 수건 지참

지원서 작성
https://naver.me/5Lo7m2Ir

🏠장소: 서울내 개인 헬스장 대여(신림, 홍대, 영등포)
📆모임주기: 주 1-2회(6개월 이상)
🪙대여비: 참가자 1/n(대략 4000원 정도)
🎺합격발표: 상시모집",03/29 00:49
265,0,https://everytime.kr/380878/v/295983907," ,158cm 53.5kg인데 오늘 보건실에서 인바디 재보고 기절할 뻔했어요ㅠ
3월달에 입학해서 학교가 넓어서 걸어다니느라 3kg 빠진 게 이 정돈데ㅠ

글캠 긱사생인데 단백질 많은 저녁 식단 추천받고 싶어요!ㅠㅠ
긱사 냉장고에 냉동실이 없어서 냉장 식품만 가능하고 요리할 수 있는 것도 없어서 냉장보관 가능하고 전자레인지 조리 가능한 식품 중에서 저녁식사 대체 식단이 뭐가 좋을까요?ㅠㅠ

지금까지 생각해놓은 건 편의점 샐러드, 바디닭 닭가슴살 혹은 닭가슴살 바, 마시는 오트밀,,? 정도에요ㅠ 혹시 글캠 긱사생 분들 중에 다이어트 하시는 분 계시면 저녁 식당 어케 하시나요!ㅠㅠ",03/28 11:40
266,9,https://everytime.kr/401608/v/295796814," ,움… 일단 체력이 너무 딸려.. 유연하지도 않고.. 피티 받았는데 몇번 받은 뒤로 몸이 너무 아파.. 그 근육통 이런게 아니라 몸살 심하게 오고 두통이 너무 심함 ㅜㅜㅜㅜㅜㅜㅜ 그래서 안하게 돼.. 머리가 진짜 너무 아픈데 이거 왜이러는거야..? 울면서 피티 받을 정도로 체력이 진짜 너무 없슴 ㅜㅜㅜ 근력 좀 키울려고 시작한건데 .. 피티 한 10번 받은 뒤로 다리가 두꺼워짐 시 ㅂ ㅏㄹ ㅋ… 170에 51이였는ㄷ ㅔ 55됨 이게 맞나 싶다 근데 운동 시작 한 뒤로 이제 혼자 스스로 물 뚜겅이나 음료 뚜껑 딸 수 있어짐 좀 신기함 아무튼 다시 운동 시작하고 싶은데 피티받기에는 너무 비싸고 혼자 할려는데 또 그건 막상 무서우ㅜ.. 헬ㄹ린이라… 식단은 그냥 나 굶어.. 근데 위염있어서 속이 너무 아픔.. 근데 다이어트 한다 다짐하면 그냥 안먹어 하루 반공기..? 힙딥..? 그거 좀 없애고싶어.. 허벅지 밖같쪽 ㅜㅜㅜㅜㅜㅜㅜ,하체할때 어지럽지? 굶으면 안되는데,눈물 나,인바디 최근 체지방 골격근 어땠어,안 해봐써 …,기억은 잘 안나는데 체지방ㄹ률이 골격 보다 많이 높았음^^ 골격 에바 거의 업ㅎ다 보면 돼ㅕㅕㅋㅋㅋ,ㅉㅈ,휭 .,그정도 체중이면 두꺼워진게 아니고 정상 다리로 만들어지는거 아님?,원인은 식단인 거 같은데.. 위염도 식사를 불규칙하게 하면 생기더라",03/27 01:41
267,1,https://everytime.kr/370454/v/295741552,"다이어트 식단 봐주라,하루 2끼
점심 일반식에 밥 반공기
저녁 로스트치킨 서브웨이 단품 or 닭가슴살+계란2개

너무 많나?,많지않아서 좋은식단인데 그걸 지속할지가 의문",03/26 20:18
268,0,https://everytime.kr/401608/v/295687783," ,다이어트 경과

키 180 88키로였는데 생명의 위협을 느끼던 중 식단 시작... 골격근 40에서 조금씩 내려가는 건 맘 아프지만 그래도 79키로도 찍었당 73까지만 거야지",03/26 12:51
269,5,https://everytime.kr/375133/v/295628210," ,여자중에 보통,통통에서 한달에 10kg 이상 빼 본 사람????? 식단 어떻게 했는지 알려주실분…,삭제된 댓글입니다.,난 그렇게 안빼면 평샹 못뺄거같아.. 한번에 빼고 유지어터 10년 하는게 맞을거같어..,삭제된 댓글입니다.,운동은 많이하는데 다이어트는 식단이 80이니까…,오 ㅠㅠ 지금 아침에 러닝 1시간 하고 홈트 20~30분 정도 하는데 어느 정도 늘려야 할까ㅠㅠ 근력은 내가 지금 헬스장을 다닐 상황이 아니라..,고마워 ㅠㅠ 🥹🥹🥹참고해서 강도 높은 홈트 위주로 늘려볼게!!!,거의 3주만에 12키로 뺐는데 ㄹㅇ 아무것도 안먹다시피 했음
수요일에 한끼 주말에 두끼 먹고 나머지는 굶음",03/25 22:31
270,5,https://everytime.kr/401608/v/295573933," ,남자 / 166/70 입니다

네이버 계산기 기준 기초는 대사량은 1700kcal 입니다

다이어트가 목표이며 헬스장은 평일 3회정도 갑니다
3분할로 진행중이며 웨이트 40분 끝나고 계단 타는거 15분 정도 합니다.. 더하고 싶은데 시간이 부족하네요

식단은 아침 일반식 , 점심 저녁은 현미밥에 미트리 닭가슴살 두팩 또는 샐러드로 먹습니다.

1. 섭취 칼로리를 줄여야 할까요?
2. 단백질 섭취를 유지하는게 맞는지 궁금합니다

목표는 65kg입니다,166이면 어짜피 해도 안됨 포기 ㄱㄱ,뭐가 안된다는거야?,걍 자기 얘기하는거임,닭가슴살 두팩이면 단백질 40g 넘는건데 한 번에 왜케 많이드세요? 현재 스펙에 한번에 두팩 먹는건 대부분이 똥으로 갈텐데.. 한번에 한팩 드시고 차라리 나눠드세요. 하루 4끼로 나눠서 공복감 줄이고 흡수 효율도 높이는 게 낫지 않나 싶습니다,아침 일반식 - 점심 - 오후 간식 - 이른 저녁 이런식으로 나누고 현미밥 100g+미트리 한팩씩 먹고 오후 간식쯤이나 저녁에 샐러드+닭가슴살 드시든지여",03/25 14:50
271,2,https://everytime.kr/401608/v/295573493," ,164-56일때 근육량은 21-22정도라 치면

식단하고싶은데 닭고야 같은 극단적인건 지속성이 없어보여서 … 체지방 줄일려면 당을 무조건 피해야하겠지..?
스트레스 받는걸 당으로 푸는 편이라 너무 어려워서 고민.. ㅠ,답을 알고 있네,체지방 줄이려는게 목적이면 극단적이어야함 그리고 그 극단이 일상이 되어야하고 수고",03/25 14:46
272,1,https://everytime.kr/401608/v/295501172," ,다이어트 성공 후 다시 찌워야되나 고민 좀 봐주세요!

마른 비만이었는데 식단 그냥 먹고싶은 거 다 먹고 운동 개빡세게하고 영양제 잘 챙겨먹어서 뺌

키 165(아침에 재면 166) 52-3키로에서 47-8키로까지 빠졌는데
뭔가 몸이 너무 가벼워서 이질감 때문에 다시 찌워야되나 생각듬 (1달 반? 2달쯤 걸림. 저녁에 운동 1시간 가는데, 진짜 틈틈이 계ㅔㅔㅔ에속 걸음. 그냥 오래걷기에 맛 들렸어. 노래들으면서 계속 걸으면 그냥 신남)

막 몸이 개운하고 가뿐하다 이런 게 아니라(이것도 맞긴한데)
계단 올라갈 때 내 다음 다리가 너무 빨리 따라오고, 개뛰어도 별로 안 힘들고? (원래 저질체력) 이건 좋은 거 같긴한데 .

난 원래 차분한 편인데 요즘 뭔가 계속 조증상태에 있는 것 같음.. 카페인은 오히려 덜 섭취하는데도 계속 붕붕 떠있음.
그래서 약간 무섭고 몸에 과부하가 왔나 싶어. 오히려 차분해지지가 않고 계속 에너지가 도니까 공부가 하나도 안됨ㅠㅠ 원래 움직이는 거 싫어하고 가만히 앉아서 책 읽는 거 좋아하는데 이제는 가만히 앉아 있을 수가 없고 계속 움직이고 싶음. 책 읽는 것도 좀 지루한 일이 되어버린 것 같고ㅜㅜ 에너지가 팽팽 돌아.. 이러다 어느날 꼴까닥하는 거 아닌가싶음..

원래 그런 거야 아님 내가 이상한거야?,날씨가 봄날씨라 붕붕 뜨나본데..?",03/24 22:31
273,1,https://everytime.kr/370454/v/295197604,"체중감량은 식단인가요 운동인가요?,운동안하고 식단만으로 뺄 수 있을까요?,가능은 하긴한데 체중 감량의 목표가 체중 감량해서 얻을수 있는 이점에 집중해야지 체중 감량 그자체를 목표로 삼으면 안됨
결론은 운동해라",03/22 23:36
274,3,https://everytime.kr/370454/v/295157562,"요새,아침 그릭요거트 점심 건너뛰거나 음료 아무고나 저녁 일반식 먹는ㄷㅔ… 다이어트 정체기 드디어 뚫었다..
오히려 식단 집착 안 하니까 뚫린거같아…,점심때 그러면 배 고프지않앙??,배고픈데 저녁 맛있눈거 먹는다고 생각하니 참아져 ㅋㅋㅋ,..... 이대로 유지하면 살 찌지 않아..?",03/22 20:10
275,2,https://everytime.kr/374012/v/295129227,"헬스장,안 다니면서 식단이나 실생활에서 살 빼는 방법 좀 알려주실 분...... 따로 운동은 못하고 ㅠ 유지어터였는데 요새 얼굴살이 갑자기 붙음 ㅜㅠ,유튜브 보면 집이나 침대에서 간단히 꾸준히 할 수 있는 운동 많던디,버피하고 공복 길게 가져가면 빠짐",03/22 17:07
276,0,https://everytime.kr/418772/v/295125543,"👟피트 미 업 (운동 동아리)🥊,👟피트 미 업 (운동 동아리)🥊

피트 미 업 운동동아리에서 함께할 1기 멤버 모집 합니다

네가 이루고 싶은 게 있다면 체력을 먼저 길러라.
- 드라마 ‘미생’ 중 -

· 운동하고 싶은데 작심일일
· 하고 싶은건 많은데 체력이 부족해서 힘든 분
· 식단 하긴 해야 하는데 세맛넘많
· 시험기간 밤 샐 체력도 없으신 분..

☞ 모집 인원
- 운영진 1명 모집 예정
- 동아리원 약 10명 모집 예정

☞ 동아리 현황
숙대, 중앙대, 동덕여대 운영진 3명으로 구성되어있는 운동 동아리입니다!

모두 친하고 누구나 와서 스스럼없이 어울릴 수 있도록 할 예정이니 운동하고 싶거나 살빼고 싶은 분들 편하게 지원해 주세요!!!

☞ 활동 내용
- 주 1회 토요일 저녁
대면으로 모여서 운동 진행
활동시 편한 복장 착용 또는 지참하기
(시험기간에는 2주에 1번 대면 운동 예정입니다)
- 비대면으로 주 1-2회 홈트 진행
- 식단표 작성 및 공유
(희망자에 한해 식단표 오티날 작성 예정입니다!)

· 가벼운 러닝 (가끔 새벽)
· 모여서 홈트 운동
· 가벼운 맛집 탐방 (먹는 거 좋아해서 밥 안 먹이면 승질냄. 요거트 환영)
· 뭘 먹었든 식단표 작성 및 공유

☞ 지원 가능자 🤍
20대 대학 재학/휴학생

☞ 이런 분들 싫어요 ❌❌❌
연애 목적인 분들 거절합니다
사이비 싫어요 저 예체능 안해요 그만 물어보세요
정치 및 종교 목적인 분들 사절입니다

☞ 모집 기간 ❤️
2023.3.20 월 ~ 3.31 금
☞ 합격자 발표
2023.4.1 토 ~ 4.3 월
☞ 활동 기간
1기 4-6월 학기중
2기 6-8월 방학
☞ 운영계획
주 1일 토요일 저녁 대면 운동
주 2-3일 비대면 홈트 운동

☞ 예상 운동 장소
마포 한강 공원 / 근처 체육관
운동하는 분들 거주지 중간으로 맞출 예정입니다!

☞ 회비 10,000원
회비는 회계에 의해서 투명하게 공개될 예정이고, 회식비로 사용될 예정입니다

☞ 접수 방법
https://docs.google.com/forms/d/157LYkli7rvYBT2POGwLaIYDX5BpoTONGTCZtzOcO7PA/edit
구글폼 작성 부탁드려요!

☞ 문의 사항
https://open.kakao.com/o/stAClGaf

문의사항 있을시 오픈채팅으로 연락 부탁드려요!",03/22 16:41
277,0,https://everytime.kr/375133/v/295112871," ,대학 다니면서 운동,식단하기 빡세노..",03/22 15:08
278,3,https://everytime.kr/375133/v/295022197," ,원래 식단 안하고 운동하면서 살찌우면 살크업되냐 ㅅㅂ..,당연,운동을 먹는만큼 안했다는거지~,""살찌우면 살크업되냐""는 대체 무슨 논리인 걸까요?
'밥 먹으면 배부르냐'<<당연하겠죠?",03/21 23:12
279,6,https://everytime.kr/386030/v/294908067," ,남자 3달동안 8키로 뺌

180 87-> 79

식단 + 근력, 유산소

1년동안 운동량은 별로 변함이 없는데 식단만 바꾸고 살이 기하급수적으로 빠지니 허탈할 따름...,식단 어떻게 바꿧어???? 나도 다이어트 중인데 안빠져 ㅠㅠ,아침 계란후라이 3개 닭가슴살 100 샐러드 밥 100그램 점심 일반식 밥은 반공기 저녁 고구마 200 닭 100 간식으로 크래미 30그램, 아몬드 10개,와 빡세게 했구나..,아냐 생각보다 쉬웡 그냥 설탕만 완전히 끊어내면 되는 듯. 하루에 스니커즈 미니 한개만 먹었음,식단은 쉬운데 이거 먹고 운동이 어렵드라..,원래 살 빼려면 식단이 중요하긴 하지 그래도 1년동안 꾸준히 운동한 거 대단하다",03/21 10:31
280,4,https://everytime.kr/401608/v/294850842," ,식단하시는 분들, 우유는 안 드시나요?
아니면 저지방 우유로 드시나요?,무지방우유!,근데 무지방 우유는 오히려 고소한 맛 사라져서 그거 보안하려고 일반 우유보다 설탕 같은 거 더 넣는다는데 그래도 무지방이 나아??,엥 그래?? 그건 몰랐네... 그게 걱정되면 저지방 먹는 게 나을듯!,걍 유유정도는 일반 우유 먹어요 대회나갈것도 아니라서",03/20 22:55
281,0,https://everytime.kr/370454/v/294850555,"식단 할 때,우유는 넣으면 안 됨?",03/20 22:54
282,2,https://everytime.kr/374012/v/294720021,"식단,긱사생이라 닭가슴살 같은 냉동식품 쟁여놓고 못먹는데 곤약밥이랑 연어스테이크는 실온보관 되네 개꿀이다,닭찌찌도 실온제품있엉,헐 그러네 알려줘서 고마웡",03/20 02:57
283,1,https://everytime.kr/380878/v/294687472," ,다이어트 식단 봐주세욤

아침: 현미밥 120그람, 닭찌찌 한덩이, 양배추쌈 + 기타 집밥 반찬들 함께

점심: 다이어트 요리 (두부면파스타, 오트밀또띠아, 마녀스프, 키토김밥 등)

저녁: 계란 2개 or 닭가슴살 + 두유

휴학해서 학교는 안 다니는데 알바 하루에 2-4 시간씩 평일 내내 하고 걸어서 출퇴근해서 하루에 만보정도 걷습니다. 일주일에 세 번 요가 한시간씩 합니다.,굿",03/19 23:26
